id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
323059146,20150417T000000,343000.00,3.00,1.00,1410.00,18600.00,1.00,0.00,0.00,5.00,7.00,1410.00,0.00,1960.00,0.00,98059.00,47.50,-122.15,1610.00,24941.00
1079350090,20140617T000000,332000.00,3.00,2.50,1530.00,9406.00,1.00,0.00,0.00,3.00,7.00,1270.00,260.00,1993.00,0.00,98059.00,47.49,-122.16,1700.00,7682.00
98000740,20150401T000000,945000.00,5.00,3.50,4380.00,14925.00,2.00,0.00,0.00,3.00,11.00,4380.00,0.00,2003.00,0.00,98075.00,47.58,-121.97,4310.00,14633.00
5126400150,20140617T000000,239950.00,3.00,1.00,1140.00,8366.00,1.00,0.00,0.00,5.00,6.00,1140.00,0.00,1943.00,0.00,98058.00,47.48,-122.18,960.00,7200.00
8815400165,20150303T000000,674000.00,5.00,1.75,2110.00,5000.00,1.50,0.00,0.00,4.00,7.00,1250.00,860.00,1946.00,0.00,98115.00,47.67,-122.29,1720.00,5000.00
421000555,20140520T000000,200000.00,3.00,1.00,1050.00,5000.00,1.00,0.00,0.00,4.00,6.00,1050.00,0.00,1967.00,0.00,98056.00,47.49,-122.17,1050.00,5200.00
686300930,20150305T000000,453000.00,3.00,1.75,1600.00,7232.00,1.00,0.00,0.00,3.00,8.00,1600.00,0.00,1966.00,0.00,98008.00,47.63,-122.12,1970.00,8120.00
2744600040,20140614T000000,330000.00,3.00,1.75,1430.00,8865.00,1.00,0.00,0.00,3.00,7.00,1430.00,0.00,1950.00,0.00,98125.00,47.73,-122.30,1250.00,8154.00
3832070040,20150416T000000,285000.00,4.00,2.50,1996.00,4547.00,2.00,0.00,0.00,3.00,7.00,1996.00,0.00,2009.00,0.00,98042.00,47.34,-122.05,2180.00,5127.00
7305300090,20141106T000000,338000.00,4.00,1.75,1530.00,8152.00,1.00,0.00,0.00,5.00,6.00,910.00,620.00,1948.00,0.00,98155.00,47.76,-122.33,1310.00,8152.00
7452500730,20150424T000000,264950.00,2.00,1.00,1000.00,6000.00,1.00,0.00,0.00,3.00,6.00,1000.00,0.00,1951.00,0.00,98126.00,47.52,-122.37,1250.00,6000.00
1824059079,20150311T000000,880000.00,4.00,2.00,2530.00,10800.00,1.00,0.00,0.00,5.00,8.00,1350.00,1180.00,1954.00,0.00,98040.00,47.57,-122.23,2960.00,12150.00
3438503426,20150406T000000,209500.00,3.00,1.50,970.00,5488.00,1.00,0.00,0.00,3.00,7.00,970.00,0.00,1976.00,0.00,98106.00,47.54,-122.36,1040.00,5488.00
8948500025,20150425T000000,380000.00,4.00,2.50,2400.00,9398.00,1.00,0.00,0.00,4.00,7.00,1310.00,1090.00,1958.00,0.00,98056.00,47.50,-122.18,1330.00,8249.00
1722059021,20141217T000000,336500.00,3.00,2.00,1830.00,12891.00,1.00,0.00,0.00,3.00,7.00,1830.00,0.00,1994.00,0.00,98031.00,47.39,-122.19,2320.00,8709.00
8899210090,20140714T000000,360000.00,3.00,2.25,2130.00,8466.00,1.00,0.00,0.00,3.00,7.00,1290.00,840.00,1983.00,0.00,98055.00,47.45,-122.21,2250.00,9682.00
4019300155,20140821T000000,911100.00,4.00,3.25,3330.00,33826.00,2.00,0.00,0.00,5.00,8.00,3330.00,0.00,1924.00,0.00,98155.00,47.76,-122.28,2580.00,28707.00
4364700165,20141124T000000,249900.00,2.00,1.00,560.00,7560.00,1.00,0.00,0.00,3.00,6.00,560.00,0.00,1944.00,0.00,98126.00,47.53,-122.38,990.00,7560.00
796000085,20140923T000000,175000.00,4.00,1.00,1210.00,6250.00,1.00,0.00,0.00,3.00,7.00,1210.00,0.00,1962.00,0.00,98168.00,47.50,-122.33,1210.00,8291.00
7987401095,20141113T000000,549950.00,3.00,2.50,2380.00,2500.00,3.00,0.00,3.00,3.00,9.00,2380.00,0.00,1988.00,0.00,98126.00,47.57,-122.38,2270.00,5000.00
1237500540,20141021T000000,225000.00,3.00,1.75,1370.00,10866.00,1.00,0.00,0.00,4.00,6.00,1370.00,0.00,1945.00,0.00,98052.00,47.68,-122.16,1580.00,14250.00
1237500540,20141222T000000,270000.00,3.00,1.75,1370.00,10866.00,1.00,0.00,0.00,4.00,6.00,1370.00,0.00,1945.00,0.00,98052.00,47.68,-122.16,1580.00,14250.00
3649100304,20140819T000000,400000.00,3.00,2.25,1740.00,11040.00,2.00,0.00,0.00,3.00,8.00,1740.00,0.00,1980.00,0.00,98028.00,47.74,-122.24,1720.00,11778.00
7400062,20140521T000000,299800.00,2.00,1.00,790.00,5240.00,1.00,0.00,0.00,4.00,6.00,790.00,0.00,1925.00,0.00,98118.00,47.53,-122.29,1430.00,5320.00
6388910730,20140806T000000,555000.00,3.00,2.50,2480.00,8676.00,2.00,0.00,0.00,4.00,8.00,2480.00,0.00,1989.00,0.00,98056.00,47.53,-122.17,2540.00,9496.00
7882900120,20140507T000000,230000.00,3.00,2.50,1920.00,9180.00,2.00,0.00,0.00,3.00,8.00,1920.00,0.00,1988.00,0.00,98055.00,47.48,-122.23,1930.00,7252.00
1865000040,20141210T000000,360000.00,4.00,2.50,2750.00,6259.00,2.00,0.00,0.00,3.00,9.00,2750.00,0.00,2002.00,0.00,98092.00,47.33,-122.18,2810.00,6824.00
6821100246,20140903T000000,415000.00,2.00,1.00,880.00,3200.00,1.00,0.00,0.00,3.00,7.00,880.00,0.00,1910.00,1970.00,98199.00,47.66,-122.40,1880.00,6000.00
8731981500,20140818T000000,355000.00,4.00,1.75,2160.00,8000.00,1.00,0.00,0.00,4.00,9.00,1660.00,500.00,1976.00,0.00,98023.00,47.32,-122.38,2350.00,8200.00
6979910120,20150323T000000,635000.00,4.00,2.50,2570.00,27972.00,2.00,0.00,0.00,3.00,8.00,2570.00,0.00,1997.00,0.00,98053.00,47.63,-121.97,2500.00,29761.00
2123700100,20141202T000000,353000.00,5.00,2.75,2130.00,5000.00,1.00,0.00,0.00,5.00,7.00,1100.00,1030.00,1978.00,0.00,98118.00,47.53,-122.27,1340.00,6837.00
3425059141,20140528T000000,999000.00,7.00,4.00,3150.00,34830.00,1.00,0.00,0.00,3.00,9.00,3150.00,0.00,1957.00,2005.00,98007.00,47.60,-122.15,2390.00,12054.00
3876600120,20150422T000000,265000.00,3.00,1.50,1780.00,10196.00,1.00,0.00,0.00,4.00,7.00,1270.00,510.00,1967.00,0.00,98001.00,47.34,-122.29,1320.00,7875.00
4038000040,20150326T000000,250000.00,4.00,1.75,1910.00,8250.00,1.00,0.00,0.00,4.00,7.00,1910.00,0.00,1959.00,0.00,98008.00,47.61,-122.12,1500.00,8250.00
6668900155,20140820T000000,225000.00,2.00,1.00,1170.00,7142.00,1.00,0.00,0.00,3.00,7.00,1170.00,0.00,1951.00,0.00,98155.00,47.75,-122.31,1170.00,7615.00
8132700150,20140503T000000,553000.00,2.00,1.00,900.00,5000.00,1.00,0.00,0.00,3.00,7.00,900.00,0.00,1944.00,0.00,98117.00,47.69,-122.40,1280.00,5000.00
4038800580,20140604T000000,565000.00,5.00,2.50,2650.00,11455.00,1.00,0.00,0.00,3.00,7.00,1400.00,1250.00,1961.00,0.00,98008.00,47.61,-122.12,1960.00,9880.00
3331001910,20140818T000000,312000.00,2.00,1.00,1170.00,5150.00,1.00,0.00,0.00,3.00,6.00,980.00,190.00,1907.00,0.00,98118.00,47.55,-122.28,1660.00,5150.00
2726079103,20140722T000000,475000.00,3.00,2.50,2630.00,185130.00,2.00,0.00,0.00,3.00,9.00,2630.00,0.00,1991.00,0.00,98014.00,47.70,-121.89,2630.00,210394.00
7212651210,20141106T000000,320000.00,4.00,2.75,2150.00,9163.00,1.00,0.00,0.00,3.00,8.00,1340.00,810.00,1992.00,0.00,98003.00,47.27,-122.31,2260.00,7750.00
2026059119,20140825T000000,453000.00,3.00,2.00,1430.00,9583.00,1.00,0.00,0.00,4.00,7.00,1430.00,0.00,1964.00,0.00,98034.00,47.72,-122.20,1890.00,11100.00
3330501120,20150325T000000,320000.00,3.00,1.00,960.00,6180.00,1.00,0.00,0.00,4.00,6.00,960.00,0.00,1910.00,0.00,98118.00,47.55,-122.28,1250.00,4120.00
1250202324,20150122T000000,610000.00,4.00,2.75,2640.00,8400.00,1.00,0.00,2.00,3.00,8.00,1440.00,1200.00,1947.00,0.00,98144.00,47.59,-122.29,2610.00,6000.00
3815500035,20140520T000000,385000.00,3.00,1.50,1490.00,9630.00,1.00,0.00,0.00,4.00,8.00,1490.00,0.00,1959.00,0.00,98028.00,47.76,-122.26,1960.00,10469.00
5706600150,20140528T000000,215000.00,3.00,1.75,1210.00,8075.00,1.00,0.00,0.00,4.00,6.00,1210.00,0.00,1983.00,0.00,98001.00,47.27,-122.25,1310.00,8025.00
8005100540,20140709T000000,215000.00,4.00,1.50,1860.00,5040.00,1.50,0.00,0.00,5.00,8.00,1860.00,0.00,1920.00,0.00,98022.00,47.21,-121.99,1680.00,5800.00
293720180,20141230T000000,415000.00,3.00,2.50,1980.00,4274.00,2.00,0.00,0.00,3.00,7.00,1980.00,0.00,2003.00,0.00,98028.00,47.78,-122.24,2000.00,4394.00
5101405604,20140814T000000,350000.00,1.00,1.00,900.00,6380.00,1.00,0.00,0.00,3.00,6.00,900.00,0.00,1947.00,0.00,98125.00,47.70,-122.31,1830.00,6380.00
5101405604,20150428T000000,395000.00,1.00,1.00,900.00,6380.00,1.00,0.00,0.00,3.00,6.00,900.00,0.00,1947.00,0.00,98125.00,47.70,-122.31,1830.00,6380.00
2387000110,20141110T000000,898000.00,2.00,1.75,1490.00,9874.00,1.00,0.00,0.00,4.00,7.00,1490.00,0.00,1963.00,0.00,98004.00,47.62,-122.20,2280.00,9869.00
7238000330,20141218T000000,480000.00,3.00,2.50,2980.00,7338.00,2.00,0.00,0.00,3.00,8.00,2980.00,0.00,2006.00,0.00,98055.00,47.44,-122.21,3010.00,5267.00
3879901295,20141110T000000,1240000.00,3.00,2.50,2660.00,1973.00,3.00,0.00,3.00,3.00,9.00,1870.00,790.00,2007.00,0.00,98119.00,47.63,-122.36,1640.00,1369.00
326069131,20140611T000000,599000.00,4.00,2.50,2790.00,230868.00,2.00,0.00,0.00,3.00,8.00,2790.00,0.00,1989.00,0.00,98077.00,47.76,-122.02,1590.00,217800.00
629811340,20150508T000000,770000.00,4.00,3.00,2800.00,9127.00,2.00,0.00,0.00,3.00,9.00,2800.00,0.00,1999.00,0.00,98074.00,47.61,-122.01,2780.00,8165.00
9808700650,20150313T000000,1208000.00,3.00,2.25,1590.00,8520.00,2.00,0.00,0.00,4.00,8.00,1590.00,0.00,1980.00,0.00,98004.00,47.65,-122.22,2470.00,12005.00
8964800755,20150116T000000,1590000.00,4.00,2.25,3240.00,11131.00,1.00,0.00,0.00,4.00,9.00,2080.00,1160.00,1953.00,0.00,98004.00,47.62,-122.22,2300.00,12150.00
1126059095,20140526T000000,880000.00,3.00,2.00,2130.00,35169.00,1.00,0.00,0.00,4.00,8.00,2130.00,0.00,1989.00,0.00,98072.00,47.75,-122.12,2860.00,43560.00
1899400365,20140620T000000,332000.00,3.00,2.00,1510.00,7884.00,1.00,0.00,0.00,3.00,6.00,1510.00,0.00,1942.00,2014.00,98166.00,47.47,-122.35,1050.00,7620.00
259800410,20141106T000000,445000.00,3.00,1.75,1750.00,7200.00,1.00,0.00,0.00,3.00,7.00,1750.00,0.00,1966.00,0.00,98008.00,47.63,-122.12,1810.00,7590.00
3523069047,20140825T000000,849000.00,4.00,2.75,4010.00,87555.00,2.00,0.00,0.00,3.00,10.00,4010.00,0.00,2004.00,0.00,98038.00,47.43,-122.00,2451.00,209523.00
6852700476,20141211T000000,752000.00,4.00,1.50,1650.00,2970.00,1.50,0.00,0.00,3.00,7.00,1650.00,0.00,1903.00,0.00,98102.00,47.62,-122.32,1670.00,2970.00
424049043,20140811T000000,450000.00,9.00,7.50,4050.00,6504.00,2.00,0.00,0.00,3.00,7.00,4050.00,0.00,1996.00,0.00,98144.00,47.59,-122.30,1448.00,3866.00
7646900360,20140918T000000,420000.00,3.00,1.00,1320.00,5500.00,1.00,0.00,0.00,3.00,7.00,1320.00,0.00,1955.00,0.00,98116.00,47.57,-122.40,1480.00,5250.00
2991000220,20150317T000000,330000.00,4.00,2.50,2310.00,6320.00,2.00,0.00,0.00,3.00,8.00,2310.00,0.00,1997.00,0.00,98092.00,47.33,-122.17,1850.00,6181.00
3034200366,20141203T000000,409000.00,3.00,1.75,1440.00,9065.00,1.00,0.00,0.00,4.00,8.00,1440.00,0.00,1972.00,0.00,98133.00,47.72,-122.33,1990.00,8812.00
5127000410,20140627T000000,350000.00,5.00,1.75,2330.00,14322.00,1.00,0.00,0.00,4.00,7.00,1180.00,1150.00,1968.00,0.00,98059.00,47.48,-122.16,1690.00,10010.00
2826079101,20150415T000000,570000.00,4.00,2.50,2430.00,44001.00,1.00,0.00,0.00,3.00,8.00,2430.00,0.00,1994.00,0.00,98019.00,47.71,-121.92,2200.00,46924.00
3972900195,20140916T000000,315000.00,3.00,1.00,1390.00,8333.00,1.00,0.00,0.00,3.00,7.00,1390.00,0.00,1982.00,0.00,98155.00,47.77,-122.31,1320.00,7090.00
8018600870,20141006T000000,224000.00,2.00,1.00,1150.00,15000.00,1.00,0.00,0.00,3.00,6.00,1060.00,90.00,1930.00,2013.00,98168.00,47.49,-122.32,1350.00,15000.00
257000038,20141006T000000,293550.00,4.00,1.75,2120.00,9706.00,1.00,0.00,0.00,3.00,7.00,1370.00,750.00,1965.00,0.00,98168.00,47.49,-122.30,1730.00,11337.00
7981900110,20141003T000000,350000.00,4.00,2.75,2300.00,3175.00,1.50,0.00,0.00,3.00,6.00,1340.00,960.00,1966.00,0.00,98144.00,47.57,-122.31,1260.00,3175.00
8965500880,20140916T000000,1108000.00,4.00,2.50,3320.00,9380.00,2.00,0.00,3.00,3.00,10.00,3320.00,0.00,1988.00,0.00,98006.00,47.57,-122.11,2870.00,11779.00
5253300437,20150319T000000,442500.00,4.00,2.50,2400.00,7092.00,2.00,0.00,0.00,3.00,7.00,2400.00,0.00,1997.00,0.00,98133.00,47.75,-122.34,2350.00,8310.00
2523069172,20140804T000000,616500.00,3.00,2.50,3580.00,118047.00,1.00,0.00,0.00,3.00,9.00,3240.00,340.00,1992.00,0.00,98027.00,47.45,-121.98,3240.00,123275.00
6388910360,20141119T000000,506400.00,3.00,2.50,2100.00,9040.00,1.00,0.00,0.00,3.00,8.00,1700.00,400.00,1989.00,0.00,98056.00,47.53,-122.17,2430.00,8809.00
7326200110,20141222T000000,324000.00,3.00,2.25,1550.00,4411.00,2.00,0.00,0.00,3.00,7.00,1550.00,0.00,2001.00,0.00,98019.00,47.74,-121.97,1620.00,4621.00
3701900085,20140805T000000,169000.00,3.00,1.50,1570.00,6450.00,1.50,0.00,0.00,4.00,6.00,1570.00,0.00,1931.00,0.00,98022.00,47.20,-122.00,1400.00,6450.00
9376301520,20140529T000000,595000.00,3.00,2.00,1480.00,5000.00,1.00,0.00,0.00,4.00,7.00,750.00,730.00,1928.00,0.00,98117.00,47.69,-122.37,1250.00,4000.00
2111000580,20140521T000000,299900.00,3.00,2.50,2720.00,6014.00,2.00,0.00,0.00,3.00,7.00,2720.00,0.00,2002.00,0.00,98092.00,47.33,-122.17,2760.00,6537.00
8645510230,20140529T000000,332000.00,3.00,2.25,2270.00,8876.00,1.00,0.00,0.00,3.00,7.00,1380.00,890.00,1977.00,0.00,98058.00,47.47,-122.18,2150.00,7455.00
6204410330,20141020T000000,432000.00,4.00,1.75,2410.00,8400.00,1.00,0.00,0.00,3.00,7.00,1600.00,810.00,1978.00,0.00,98011.00,47.73,-122.20,1850.00,8400.00
8159300040,20141002T000000,510000.00,4.00,2.75,2730.00,9112.00,1.00,0.00,2.00,3.00,9.00,1740.00,990.00,1996.00,0.00,98198.00,47.40,-122.31,3050.00,10454.00
8091410530,20150501T000000,270000.00,3.00,2.50,1540.00,7739.00,2.00,0.00,0.00,4.00,7.00,1540.00,0.00,1986.00,0.00,98030.00,47.35,-122.17,1720.00,7200.00
8653600100,20150330T000000,750000.00,5.00,2.50,3120.00,15593.00,2.00,0.00,4.00,3.00,11.00,3120.00,0.00,1986.00,0.00,98074.00,47.61,-122.07,3390.00,17003.00
9550202730,20141014T000000,509250.00,2.00,1.50,1480.00,3120.00,1.00,0.00,0.00,3.00,7.00,930.00,550.00,1914.00,2007.00,98105.00,47.67,-122.32,1000.00,3780.00
8651410740,20150219T000000,189000.00,3.00,1.00,860.00,5200.00,1.00,0.00,0.00,5.00,6.00,860.00,0.00,1969.00,0.00,98042.00,47.37,-122.08,1010.00,5200.00
225039177,20141208T000000,726500.00,4.00,2.50,2180.00,3893.00,2.00,0.00,0.00,3.00,8.00,2180.00,0.00,1999.00,0.00,98117.00,47.69,-122.39,1710.00,4550.00
6082400191,20140619T000000,287000.00,3.00,2.00,1300.00,11374.00,1.50,0.00,0.00,5.00,7.00,1300.00,0.00,1933.00,0.00,98168.00,47.48,-122.30,1480.00,9670.00
3622069095,20140917T000000,679000.00,4.00,3.50,3420.00,49223.00,2.00,0.00,0.00,3.00,9.00,3420.00,0.00,2004.00,0.00,98010.00,47.35,-121.99,3580.00,49223.00
6666860210,20140602T000000,316000.00,3.00,2.25,2130.00,8721.00,1.00,0.00,0.00,3.00,8.00,1570.00,560.00,1987.00,0.00,98031.00,47.42,-122.20,2130.00,9477.00
8161000230,20150427T000000,498000.00,4.00,2.50,2300.00,22445.00,2.00,0.00,0.00,4.00,8.00,2300.00,0.00,1992.00,0.00,98014.00,47.65,-121.90,2640.00,21886.00
7214820610,20141007T000000,448000.00,4.00,1.75,2560.00,8270.00,1.00,0.00,0.00,3.00,7.00,1480.00,1080.00,1979.00,0.00,98072.00,47.76,-122.15,2320.00,8450.00
434000040,20140527T000000,535000.00,2.00,1.00,1040.00,5527.00,1.00,0.00,0.00,3.00,7.00,1040.00,0.00,1951.00,0.00,98115.00,47.68,-122.28,2080.00,7020.00
8914200220,20150116T000000,560000.00,4.00,3.00,3080.00,9601.00,2.00,0.00,1.00,3.00,10.00,3080.00,0.00,1990.00,0.00,98003.00,47.33,-122.33,3200.00,9375.00
6072760210,20141002T000000,437850.00,4.00,2.25,2670.00,14255.00,1.00,0.00,0.00,4.00,8.00,1610.00,1060.00,1975.00,0.00,98006.00,47.56,-122.18,2470.00,10290.00
9485950040,20140606T000000,435000.00,4.00,2.75,3270.00,50994.00,2.00,0.00,0.00,4.00,8.00,2720.00,550.00,1983.00,0.00,98042.00,47.35,-122.09,2780.00,36036.00
4027700456,20140619T000000,510000.00,4.00,2.50,2610.00,8031.00,2.00,0.00,0.00,3.00,8.00,2610.00,0.00,1998.00,0.00,98155.00,47.77,-122.27,2320.00,8031.00
1023059365,20140506T000000,520000.00,3.00,2.50,2460.00,54885.00,2.00,0.00,0.00,4.00,8.00,2460.00,0.00,1980.00,0.00,98059.00,47.50,-122.15,2770.00,21407.00
8944600620,20140703T000000,509000.00,2.00,1.50,1930.00,3521.00,2.00,0.00,0.00,3.00,8.00,1930.00,0.00,1989.00,0.00,98007.00,47.61,-122.15,1840.00,3576.00
2997800090,20150406T000000,575000.00,3.00,1.00,1220.00,5652.00,1.00,0.00,0.00,3.00,6.00,1220.00,0.00,1905.00,0.00,98116.00,47.58,-122.41,1490.00,2467.00
2787700150,20150422T000000,365000.00,4.00,2.50,2030.00,7210.00,1.00,0.00,0.00,5.00,7.00,1330.00,700.00,1969.00,0.00,98059.00,47.51,-122.16,1980.00,7560.00
4055701110,20140612T000000,795000.00,3.00,2.00,2420.00,17859.00,1.00,0.00,1.00,5.00,9.00,1500.00,920.00,1979.00,0.00,98034.00,47.71,-122.25,2955.00,17859.00
2517000790,20140611T000000,285000.00,3.00,2.50,1870.00,4060.00,2.00,0.00,0.00,3.00,7.00,1870.00,0.00,2005.00,0.00,98042.00,47.40,-122.16,2190.00,4060.00
2125059124,20140602T000000,955000.00,3.00,2.25,3020.00,43560.00,2.00,0.00,0.00,3.00,10.00,2720.00,300.00,1969.00,0.00,98005.00,47.65,-122.17,3910.00,43560.00
7284900405,20140714T000000,775000.00,4.00,2.50,2880.00,8400.00,2.00,0.00,4.00,3.00,8.00,2050.00,830.00,1955.00,1987.00,98177.00,47.77,-122.39,2880.00,7440.00
3937900120,20141006T000000,400000.00,4.00,3.00,1810.00,5012.00,2.00,0.00,0.00,4.00,7.00,1810.00,0.00,1997.00,0.00,98108.00,47.57,-122.29,1670.00,5161.00
200520120,20140701T000000,570000.00,4.00,2.50,2590.00,8483.00,2.00,0.00,0.00,3.00,9.00,2590.00,0.00,1991.00,0.00,98011.00,47.74,-122.22,2660.00,8717.00
7203220360,20141020T000000,955990.00,5.00,3.25,3830.00,6507.00,2.00,0.00,0.00,3.00,9.00,3830.00,0.00,2014.00,0.00,98053.00,47.68,-122.02,3950.00,6723.00
3425059219,20140929T000000,1150000.00,3.00,2.25,3250.00,34848.00,1.00,0.00,0.00,3.00,10.00,2260.00,990.00,2006.00,0.00,98005.00,47.61,-122.16,2770.00,21512.00
5469502170,20150414T000000,459950.00,4.00,2.00,2760.00,21465.00,1.00,0.00,0.00,4.00,9.00,2120.00,640.00,1979.00,0.00,98042.00,47.38,-122.17,2550.00,13144.00
6303401395,20150219T000000,245000.00,2.00,1.75,1220.00,8382.00,1.00,0.00,0.00,3.00,6.00,1220.00,0.00,1942.00,0.00,98146.00,47.50,-122.36,1100.00,8382.00
8822901301,20140908T000000,281000.00,3.00,1.50,1280.00,974.00,3.00,0.00,0.00,3.00,7.00,1280.00,0.00,2003.00,0.00,98125.00,47.72,-122.29,1420.00,1422.00
6730700385,20141022T000000,205000.00,3.00,0.75,770.00,7000.00,1.00,0.00,0.00,3.00,4.00,770.00,0.00,1942.00,0.00,98024.00,47.57,-121.89,950.00,10500.00
4396000530,20140611T000000,290000.00,3.00,1.75,1520.00,15090.00,1.00,0.00,0.00,4.00,7.00,1520.00,0.00,1968.00,0.00,98038.00,47.40,-121.96,1580.00,18618.00
4077800590,20150226T000000,635000.00,4.00,2.50,2080.00,11176.00,1.00,0.00,0.00,5.00,8.00,2080.00,0.00,1954.00,0.00,98125.00,47.71,-122.29,1390.00,7928.00
2461900845,20140903T000000,310000.00,1.00,1.00,570.00,6000.00,1.00,0.00,0.00,2.00,5.00,570.00,0.00,1918.00,0.00,98136.00,47.55,-122.39,1530.00,6000.00
5366200330,20150114T000000,470000.00,4.00,2.00,1500.00,3659.00,1.00,0.00,0.00,3.00,7.00,830.00,670.00,1906.00,0.00,98122.00,47.61,-122.29,1560.00,3706.00
6899990230,20140701T000000,600000.00,2.00,2.50,2510.00,14878.00,2.00,0.00,0.00,3.00,10.00,2510.00,0.00,1990.00,0.00,98011.00,47.75,-122.21,3080.00,13594.00
7950700120,20141217T000000,279000.00,4.00,2.00,1980.00,10051.00,1.00,0.00,0.00,3.00,7.00,1980.00,0.00,1969.00,2003.00,98092.00,47.32,-122.10,1520.00,10125.00
7852090180,20140804T000000,538500.00,3.00,3.50,2500.00,4270.00,2.00,0.00,0.00,3.00,8.00,2500.00,0.00,2000.00,0.00,98065.00,47.54,-121.88,2420.00,4205.00
3066410850,20140709T000000,594950.00,4.00,2.50,2720.00,10006.00,2.00,0.00,0.00,3.00,9.00,2720.00,0.00,1989.00,0.00,98074.00,47.63,-122.04,2720.00,10759.00
2422059015,20140808T000000,533050.00,2.00,1.00,910.00,295772.00,1.00,0.00,0.00,3.00,5.00,910.00,0.00,1953.00,0.00,98042.00,47.38,-122.11,2050.00,48351.00
7436500360,20140606T000000,510000.00,3.00,1.75,1480.00,7040.00,1.00,0.00,0.00,3.00,7.00,1480.00,0.00,1974.00,0.00,98033.00,47.67,-122.17,2040.00,7810.00
984210590,20140929T000000,360000.00,4.00,2.25,2470.00,8686.00,1.00,0.00,0.00,4.00,7.00,1270.00,1200.00,1974.00,0.00,98058.00,47.44,-122.17,1900.00,7350.00
8024202350,20140721T000000,435000.00,2.00,1.00,1650.00,5106.00,1.00,0.00,0.00,3.00,7.00,1090.00,560.00,1960.00,0.00,98115.00,47.70,-122.31,1300.00,6947.00
6392002020,20150324T000000,559000.00,3.00,1.75,1700.00,6500.00,1.00,0.00,0.00,3.00,8.00,1700.00,0.00,1967.00,0.00,98115.00,47.68,-122.28,1880.00,6000.00
6398000191,20140827T000000,645000.00,2.00,1.50,1995.00,115670.00,1.50,0.00,1.00,4.00,8.00,1995.00,0.00,1991.00,0.00,98070.00,47.40,-122.46,2142.00,29375.00
3904100065,20141028T000000,340000.00,2.00,1.00,1280.00,9690.00,1.00,0.00,0.00,4.00,6.00,640.00,640.00,1919.00,0.00,98118.00,47.53,-122.28,1630.00,15884.00
5535600150,20150312T000000,565000.00,4.00,2.50,2980.00,10459.00,2.00,0.00,0.00,3.00,9.00,2980.00,0.00,2001.00,0.00,98019.00,47.74,-121.97,2920.00,7700.00
8024200820,20150213T000000,575700.00,3.00,1.75,1730.00,6130.00,1.00,0.00,0.00,3.00,7.00,1480.00,250.00,1941.00,0.00,98115.00,47.70,-122.32,1730.00,6131.00
9301300215,20140617T000000,1010000.00,3.00,3.25,2420.00,1923.00,2.00,0.00,2.00,3.00,10.00,1840.00,580.00,2006.00,0.00,98109.00,47.64,-122.34,1840.00,2890.00
1122069006,20140710T000000,540500.00,3.00,2.00,2800.00,185130.00,1.00,0.00,0.00,3.00,8.00,2320.00,480.00,1996.00,0.00,98038.00,47.41,-122.01,2200.00,72055.00
5379801972,20140818T000000,265000.00,5.00,4.00,1400.00,8580.00,1.00,0.00,0.00,5.00,7.00,900.00,500.00,1954.00,0.00,98188.00,47.46,-122.29,1220.00,8832.00
4077800088,20140811T000000,699950.00,4.00,2.00,2070.00,7830.00,1.00,0.00,1.00,5.00,7.00,1180.00,890.00,1941.00,0.00,98125.00,47.71,-122.28,2390.00,7830.00
1823069059,20140611T000000,355000.00,1.00,1.75,750.00,20339.00,1.00,0.00,0.00,4.00,4.00,550.00,200.00,1946.00,0.00,98059.00,47.48,-122.09,2020.00,23958.00
7979900215,20140611T000000,381000.00,3.00,1.50,1460.00,11407.00,1.00,0.00,0.00,3.00,7.00,1460.00,0.00,1954.00,0.00,98155.00,47.75,-122.29,1470.00,11407.00
5101404444,20150414T000000,564000.00,5.00,2.25,2140.00,8700.00,1.00,0.00,2.00,3.00,8.00,1220.00,920.00,1962.00,0.00,98115.00,47.70,-122.31,1720.00,6670.00
892000025,20140710T000000,114975.00,2.00,1.00,740.00,6250.00,1.00,0.00,0.00,3.00,6.00,740.00,0.00,1942.00,0.00,98146.00,47.51,-122.34,980.00,6957.00
6303400395,20150130T000000,325000.00,1.00,0.75,410.00,8636.00,1.00,0.00,0.00,2.00,4.00,410.00,0.00,1953.00,0.00,98146.00,47.51,-122.36,1190.00,8636.00
2320069189,20141027T000000,299990.00,2.00,1.00,1570.00,125452.00,1.00,0.00,3.00,4.00,7.00,1570.00,0.00,1953.00,0.00,98022.00,47.21,-122.02,1660.00,46119.00
2568200610,20150513T000000,751000.00,5.00,2.75,2860.00,5280.00,2.00,0.00,0.00,3.00,9.00,2860.00,0.00,2006.00,0.00,98052.00,47.71,-122.10,3150.00,6442.00
6073230230,20141231T000000,425000.00,3.00,2.25,1400.00,6970.00,2.00,0.00,0.00,3.00,8.00,1400.00,0.00,1984.00,0.00,98006.00,47.54,-122.18,1800.00,8140.00
1024049006,20150114T000000,665000.00,3.00,1.75,2700.00,5040.00,1.00,0.00,2.00,3.00,8.00,1560.00,1140.00,1947.00,0.00,98144.00,47.58,-122.29,3010.00,5000.00
